full_acc,strain,date,variant_count,variant_label,lineage
EPI_ISL_18133476,A/Eagle/Missouri/USDA-012338-007/2022,3/15/22,1767,V1,B
EPI_ISL_11897702,A/duck/Kansas/22-008114-001/2022,3/16/22,1767,V1,B
EPI_ISL_11971469,A/chicken/Kansas/22-008259-002/2022,3/16/22,1767,V1,B
EPI_ISL_11971468,A/chicken/Kansas/22-008259-001/2022,3/16/22,1767,V1,B
EPI_ISL_18132419,A/Ross'sGoose/SouthDakota/USDA-008384-001/2022,3/16/22,1767,V1,B
EPI_ISL_18132415,A/Ross'sGoose/SouthDakota/USDA-008384-002/2022,3/16/22,1767,V1,B
EPI_ISL_18132411,A/Ross'sGoose/SouthDakota/USDA-008384-004/2022,3/16/22,1767,V1,A
EPI_ISL_18132284,A/SnowGoose/SouthDakota/USDA-008383-001/2022,3/16/22,1767,V1,B
EPI_ISL_18132281,A/SnowGoose/SouthDakota/USDA-008383-004/2022,3/16/22,1767,V1,B
EPI_ISL_18132280,A/SnowyOwl/Wisconsin/USDA-010236-001/2022,3/16/22,1767,V1,B
EPI_ISL_18133395,A/goose/Illinois/USDA-008379-001/2022,3/16/22,1767,V1,B
EPI_ISL_18133361,A/goose/SouthDakota/USDA-008382-001/2022,3/16/22,1767,V1,B
EPI_ISL_18133119,A/Backyardbird/Kansas/USDA-008114-001/2022,3/16/22,1767,V1,B
EPI_ISL_18133115,A/Backyardbird/Kansas/USDA-008259-001/2022,3/16/22,1767,V1,B
EPI_ISL_18133107,A/Backyardbird/Kansas/USDA-008259-002/2022,3/16/22,1767,V1,B
EPI_ISL_11971467,A/turkey/SouthDakota/22-008242-002/2022,3/17/22,1767,V1,B
EPI_ISL_11971466,A/turkey/SouthDakota/22-008242-001/2022,3/17/22,1767,V1,B
EPI_ISL_11971465,A/turkey/SouthDakota/22-008239-002/2022,3/17/22,1767,V1,A
EPI_ISL_11971464,A/turkey/SouthDakota/22-008239-001/2022,3/17/22,1767,V1,A
EPI_ISL_18132302,A/SnowyOwl/Michigan/USDA-008506-001/2022,3/17/22,1767,V1,A
EPI_ISL_18132298,A/SnowyOwl/Michigan/USDA-008506-002/2022,3/17/22,1767,V1,A
EPI_ISL_18132213,A/TundraSwan/Michigan/USDA-008506-009/2022,3/17/22,1767,V1,A
EPI_ISL_18132865,A/turkey/SouthDakota/USDA-008239-001/2022,3/17/22,1767,V1,A
EPI_ISL_18132824,A/turkey/SouthDakota/USDA-008242-001/2022,3/17/22,1767,V1,B
EPI_ISL_18133392,A/goose/Michigan/USDA-008506-008/2022,3/17/22,1767,V1,A
EPI_ISL_18133379,A/goose/Michigan/USDA-008506-004/2022,3/17/22,1767,V1,A
EPI_ISL_18133376,A/goose/Michigan/USDA-008506-005/2022,3/17/22,1767,V1,A
EPI_ISL_18133373,A/goose/Michigan/USDA-008506-006/2022,3/17/22,1767,V1,A
EPI_ISL_18133370,A/goose/Michigan/USDA-008506-007/2022,3/17/22,1767,V1,A
EPI_ISL_11971472,A/turkey/Maine/22-008367-002/2022,3/18/22,1767,V1,A
EPI_ISL_11971471,A/chicken/Maine/22-008367-001/2022,3/18/22,1767,V1,A
EPI_ISL_18132318,A/SnowGoose/SouthDakota/USDA-009478-019/2022,3/18/22,1767,V1,B
EPI_ISL_18132293,A/SnowGoose/SouthDakota/USDA-009478-010/2022,3/18/22,1767,V1,B
EPI_ISL_18132289,A/SnowGoose/SouthDakota/USDA-009478-011/2022,3/18/22,1767,V1,B
EPI_ISL_18132272,A/SnowGoose/SouthDakota/USDA-009478-002/2022,3/18/22,1767,V1,B
EPI_ISL_18132269,A/SnowGoose/SouthDakota/USDA-009478-003/2022,3/18/22,1767,V1,A
EPI_ISL_18132261,A/SnowGoose/SouthDakota/USDA-009478-005/2022,3/18/22,1767,V1,B
EPI_ISL_18132257,A/SnowGoose/SouthDakota/USDA-009478-006/2022,3/18/22,1767,V1,B
EPI_ISL_18132253,A/SnowGoose/SouthDakota/USDA-009478-007/2022,3/18/22,1767,V1,B
EPI_ISL_18132249,A/SnowGoose/SouthDakota/USDA-009478-008/2022,3/18/22,1767,V1,B
EPI_ISL_18132246,A/SnowGoose/SouthDakota/USDA-009478-014/2022,3/18/22,1767,V1,B
EPI_ISL_18132245,A/SnowGoose/SouthDakota/USDA-009478-009/2022,3/18/22,1767,V1,B
EPI_ISL_18132450,A/Ross'sGoose/Colorado/USDA-008935-005/2022,3/18/22,1767,V1,B
EPI_ISL_18132499,A/SnowGoose/Colorado/USDA-008935-001/2022,3/18/22,1767,V1,B
EPI_ISL_18132204,A/SnowGoose/SouthDakota/USDA-009478-015/2022,3/18/22,1767,V1,B
EPI_ISL_18132201,A/SnowGoose/SouthDakota/USDA-009478-016/2022,3/18/22,1767,V1,B
EPI_ISL_18132195,A/SnowGoose/SouthDakota/USDA-009478-018/2022,3/18/22,1767,V1,A
EPI_ISL_18132831,A/BaldEagle/Missouri/USDA-012338-009/2022,3/18/22,1767,V1,B
EPI_ISL_18133506,A/GreatHornedOwl/SouthDakota/USDA-008876-001/2022,3/18/22,1767,V1,B
EPI_ISL_18133142,A/Backyardbird/Maine/USDA-008367-002/2022,3/18/22,1767,V1,A
EPI_ISL_18133052,A/Backyardbird/Maine/USDA-008367-001/2022,3/18/22,1767,V1,A
EPI_ISL_11971476,A/chicken/Iowa/22-008373-002/2022,3/19/22,1767,V1,B
EPI_ISL_11971475,A/chicken/Iowa/22-008373-001/2022,3/19/22,1767,V1,B
EPI_ISL_18132313,A/SnowGoose/SouthDakota/USDA-008874-001/2022,3/19/22,1767,V1,B
EPI_ISL_18132993,A/Backyardbird/Iowa/USDA-008373-001/2022,3/19/22,1767,V1,B
EPI_ISL_16641797,A/snowyowl/MA/22MM00463/2022,3/20/22,1767,V1,A
EPI_ISL_11971482,A/turkey/SouthDakota/22-008485-002/2022,3/21/22,1767,V1,B
EPI_ISL_11971481,A/turkey/SouthDakota/22-008485-001/2022,3/21/22,1767,V1,B
EPI_ISL_11971477,A/chicken/Nebraska/22-008467-001/2022,3/21/22,1767,V1,A
EPI_ISL_18132762,A/turkey/SouthDakota/USDA-008485-001/2022,3/21/22,1767,V1,B
EPI_ISL_18132720,A/chicken/Nebraska/USDA-008467-001/2022,3/21/22,1767,V1,A
EPI_ISL_19605855,A/snowgoose/Iowa/22-008719-004/2022,3/22/22,1767,V1,B
EPI_ISL_11971496,A/domesticgoose/Michigan/22-008890-004/2022,3/22/22,1767,V1,A
EPI_ISL_11971490,A/pheasant/NewYork/22-008760-008/2022,3/22/22,1767,V1,A
EPI_ISL_11971498,A/turkey/Michigan/22-008890-007/2022,3/22/22,1767,V1,A
EPI_ISL_11971489,A/turkey/SouthDakota/22-008705-002/2022,3/22/22,1767,V1,B
EPI_ISL_11971488,A/turkey/SouthDakota/22-008705-001/2022,3/22/22,1767,V1,B
EPI_ISL_11971485,A/turkey/SouthDakota/22-008702-002/2022,3/22/22,1767,V1,B
EPI_ISL_11971484,A/turkey/SouthDakota/22-008702-001/2022,3/22/22,1767,V1,B
EPI_ISL_11971497,A/chicken/Michigan/22-008890-006/2022,3/22/22,1767,V1,A
EPI_ISL_11971487,A/chicken/SouthDakota/22-008704-002/2022,3/22/22,1767,V1,B
EPI_ISL_11971486,A/chicken/SouthDakota/22-008704-001/2022,3/22/22,1767,V1,B
EPI_ISL_11971495,A/domesticduck/Michigan/22-008890-001/2022,3/22/22,1767,V1,A
EPI_ISL_11971491,A/mallard/NewYork/22-008760-007/2022,3/22/22,1767,V1,A
EPI_ISL_18132471,A/SnowGoose/Iowa/USDA-008719-001/2022,3/22/22,1767,V1,B
EPI_ISL_18132467,A/SnowGoose/Iowa/USDA-008719-002/2022,3/22/22,1767,V1,B
EPI_ISL_18132463,A/SnowGoose/Iowa/USDA-008719-003/2022,3/22/22,1767,V1,B
EPI_ISL_18132243,A/SnowGoose/Missouri/USDA-012338-015/2022,3/22/22,1767,V1,B
EPI_ISL_18132352,A/Pheasant/NewYork/USDA-008760-010/2022,3/22/22,1767,V1,A
EPI_ISL_18132286,A/SnowyOwl/NewYork/USDA-008969-001/2022,3/22/22,1767,V1,A
EPI_ISL_18132542,A/Ross'sGoose/NorthDakota/USDA-009482-001/2022,3/22/22,1767,V1,B
EPI_ISL_18132162,A/SnowGoose/NorthDakota/USDA-009483-002/2022,3/22/22,1767,V1,A
EPI_ISL_18132161,A/SnowGoose/NorthDakota/USDA-009593-001/2022,3/22/22,1767,V1,B
EPI_ISL_18132160,A/SnowGoose/NorthDakota/USDA-009593-002/2022,3/22/22,1767,V1,B
EPI_ISL_18132758,A/turkey/SouthDakota/USDA-008702-001/2022,3/22/22,1767,V1,B
EPI_ISL_18132754,A/turkey/SouthDakota/USDA-008704-001/2022,3/22/22,1767,V1,B
EPI_ISL_18132750,A/turkey/SouthDakota/USDA-008705-001/2022,3/22/22,1767,V1,B
EPI_ISL_18133102,A/Backyardbird/Michigan/USDA-008890-001/2022,3/22/22,1767,V1,A
EPI_ISL_18133098,A/Backyardbird/Michigan/USDA-008890-004/2022,3/22/22,1767,V1,A
EPI_ISL_18133094,A/Backyardbird/Michigan/USDA-008890-006/2022,3/22/22,1767,V1,A
EPI_ISL_11971492,A/turkey/Iowa/22-008862-002/2022,3/23/22,1767,V1,B
EPI_ISL_11971499,A/chicken/Nebraska/22-009006-001/2022,3/23/22,1767,V1,B
EPI_ISL_18132479,A/Ross'sGoose/NorthDakota/USDA-009481-019/2022,3/23/22,1767,V1,B
EPI_ISL_18132476,A/Ross'sGoose/NorthDakota/USDA-009481-017/2022,3/23/22,1767,V1,B
EPI_ISL_18132244,A/SnowGoose/NorthDakota/USDA-009481-005/2022,3/23/22,1767,V1,B
EPI_ISL_18132240,A/SnowGoose/NorthDakota/USDA-009481-007/2022,3/23/22,1767,V1,B
EPI_ISL_18132303,A/Red-tailedHawk/SouthDakota/USDA-009041-001/2022,3/23/22,1767,V1,B
EPI_ISL_18132462,A/Ring-neckedDuck/Michigan/USDA-009361-012/2022,3/23/22,1767,V1,A
EPI_ISL_18132421,A/Redhead/Michigan/USDA-009361-009/2022,3/23/22,1767,V1,A
EPI_ISL_18132416,A/Redhead/Michigan/USDA-009361-003/2022,3/23/22,1767,V1,A
EPI_ISL_18132412,A/Redhead/Michigan/USDA-009361-004/2022,3/23/22,1767,V1,A
EPI_ISL_18132408,A/Redhead/Michigan/USDA-009361-007/2022,3/23/22,1767,V1,A
EPI_ISL_18132404,A/Redhead/Michigan/USDA-009361-008/2022,3/23/22,1767,V1,A
EPI_ISL_18132374,A/Ring-neckedDuck/Michigan/USDA-009361-006/2022,3/23/22,1767,V1,A
EPI_ISL_18132514,A/Ross'sGoose/NorthDakota/USDA-009481-018/2022,3/23/22,1767,V1,B
EPI_ISL_18132223,A/SnowGoose/NorthDakota/USDA-009481-006/2022,3/23/22,1767,V1,B
EPI_ISL_18132202,A/SnowGoose/NorthDakota/USDA-009481-002/2022,3/23/22,1767,V1,B
EPI_ISL_18132199,A/SnowGoose/NorthDakota/USDA-009481-003/2022,3/23/22,1767,V1,B
EPI_ISL_18132174,A/SnowGoose/NorthDakota/USDA-009481-010/2022,3/23/22,1767,V1,B
EPI_ISL_18132172,A/SnowGoose/NorthDakota/USDA-009481-011/2022,3/23/22,1767,V1,A
EPI_ISL_18132166,A/SnowGoose/NorthDakota/USDA-009481-014/2022,3/23/22,1767,V1,B
EPI_ISL_18132164,A/SnowGoose/NorthDakota/USDA-009481-016/2022,3/23/22,1767,V1,B
EPI_ISL_18132547,A/Ross'sGoose/NorthDakota/USDA-009481-021/2022,3/23/22,1767,V1,B
EPI_ISL_18132706,A/turkey/Iowa/USDA-008862-002/2022,3/23/22,1767,V1,B
EPI_ISL_18132633,A/chicken/Nebraska/USDA-009006-001/2022,3/23/22,1767,V1,B
EPI_ISL_18133250,A/LesserScaup/Florida/USDA-009057-001/2022,3/23/22,1767,V1,A
EPI_ISL_18132563,A/WoodDuck/Michigan/USDA-009361-014/2022,3/23/22,1767,V1,A
EPI_ISL_18132555,A/WoodDuck/Michigan/USDA-009361-015/2022,3/23/22,1767,V1,A
EPI_ISL_18133040,A/AmericanWigeon/Michigan/USDA-009361-005/2022,3/23/22,1767,V1,A
EPI_ISL_18133246,A/LesserScaup/Florida/USDA-009057-002/2022,3/23/22,1767,V1,A
EPI_ISL_11971501,A/turkey/SouthDakota/22-009023-002/2022,3/24/22,1767,V1,A
EPI_ISL_11971500,A/turkey/SouthDakota/22-009023-001/2022,3/24/22,1767,V1,A
EPI_ISL_18132738,A/turkey/SouthDakota/USDA-009023-001/2022,3/24/22,1767,V1,A
EPI_ISL_18132543,A/WoodDuck/Minnesota/USDA-009381-001/2022,3/24/22,1767,V1,B
EPI_ISL_18133092,A/Backyardbird/Nebraska/USDA-009190-001/2022,3/24/22,1767,V1,A
EPI_ISL_12567532,A/domesticduck/Nebraska/22-009190-001/2022,3/24/22,1767,V1,A
EPI_ISL_16632499,A/peregrinefalcon/Massachusetts/22-010671-009/2022,3/24/22,1767,V1,A
EPI_ISL_13009634,A/guineafowl/Maine/22-009412-002/2022,3/25/22,1767,V1,A
EPI_ISL_13009620,A/chicken/Maine/22-009412-001/2022,3/25/22,1767,V1,A
EPI_ISL_12690319,A/duck/Missouri/22-009192-003/2022,3/25/22,1767,V1,A
EPI_ISL_12690318,A/chicken/Missouri/22-009192-002/2022,3/25/22,1767,V1,A
EPI_ISL_11971502,A/pheasant/NewYork/22-009066-001/2022,3/25/22,1767,V1,A
EPI_ISL_18132283,A/SnowyOwl/NorthDakota/USDA-010240-001/2022,3/25/22,1767,V1,B
EPI_ISL_18132539,A/Ross'sGoose/NorthDakota/USDA-010036-002/2022,3/25/22,1767,V1,A
EPI_ISL_18132535,A/Ross'sGoose/NorthDakota/USDA-010036-003/2022,3/25/22,1767,V1,B
EPI_ISL_18132528,A/Ross'sGoose/NorthDakota/USDA-010036-006/2022,3/25/22,1767,V1,B
EPI_ISL_18132159,A/SnowGoose/NorthDakota/USDA-010036-001/2022,3/25/22,1767,V1,B
EPI_ISL_18132158,A/SnowGoose/NorthDakota/USDA-010036-007/2022,3/25/22,1767,V1,B
EPI_ISL_18132524,A/chicken/Iowa/USDA-009180-001/2022,3/25/22,1767,V1,B
EPI_ISL_18132521,A/chicken/Iowa/USDA-009180-002/2022,3/25/22,1767,V1,B
EPI_ISL_18133468,A/goose/Minnesota/USDA-010232-001/2022,3/25/22,1767,V1,B
EPI_ISL_18133451,A/goose/NorthDakota/USDA-010036-004/2022,3/25/22,1767,V1,B
EPI_ISL_18133430,A/goose/Minnesota/USDA-009383-001/2022,3/25/22,1767,V1,B
EPI_ISL_18132699,A/turkey/Minnesota/USDA-009182-001/2022,3/25/22,1767,V1,B
EPI_ISL_18132696,A/turkey/Minnesota/USDA-009182-002/2022,3/25/22,1767,V1,B
EPI_ISL_18132692,A/turkey/Minnesota/USDA-009182-003/2022,3/25/22,1767,V1,B
EPI_ISL_18132688,A/turkey/Minnesota/USDA-009182-004/2022,3/25/22,1767,V1,B
EPI_ISL_18133205,A/Backyardbird/Minnesota/USDA-009181-001/2022,3/25/22,1767,V1,B
EPI_ISL_18133201,A/Backyardbird/Minnesota/USDA-009181-003/2022,3/25/22,1767,V1,B
EPI_ISL_18133134,A/Backyardbird/Maine/USDA-009412-001/2022,3/25/22,1767,V1,A
EPI_ISL_18133131,A/Backyardbird/Maine/USDA-009412-002/2022,3/25/22,1767,V1,A
EPI_ISL_18133112,A/Backyardbird/Missouri/USDA-009192-002/2022,3/25/22,1767,V1,A
EPI_ISL_18133240,A/Mallard/Minnesota/USDA-010035-001/2022,3/25/22,1767,V1,B
EPI_ISL_18133172,A/Mallard/Minnesota/USDA-010035-003/2022,3/25/22,1767,V1,B
EPI_ISL_12567531,A/turkey/Minnesota/22-009182-003/2022,3/25/22,1767,V1,B
EPI_ISL_12567530,A/turkey/Minnesota/22-009182-001/2022,3/25/22,1767,V1,B
EPI_ISL_12567529,A/Embdengoose/Minnesota/22-009181-003/2022,3/25/22,1767,V1,B
EPI_ISL_12567393,A/chicken/Minnesota/22-009181-001/2022,3/25/22,1767,V1,B
EPI_ISL_12567392,A/chicken/Iowa/22-009180-002/2022,3/25/22,1767,V1,B
EPI_ISL_12567391,A/chicken/Iowa/22-009180-001/2022,3/25/22,1767,V1,B
EPI_ISL_12690325,A/turkey/SouthDakota/22-009196-002/2022,3/26/22,1767,V1,B
EPI_ISL_12690324,A/turkey/SouthDakota/22-009196-001/2022,3/26/22,1767,V1,B
EPI_ISL_12690323,A/turkey/Minnesota/22-009195-003/2022,3/26/22,1767,V1,B
EPI_ISL_12690322,A/turkey/Minnesota/22-009195-002/2022,3/26/22,1767,V1,B
EPI_ISL_18132157,A/SnowGoose/NorthDakota/USDA-010037-001/2022,3/26/22,1767,V1,B
EPI_ISL_18132763,A/turkey/Minnesota/USDA-009195-003/2022,3/26/22,1767,V1,B
EPI_ISL_18132734,A/turkey/SouthDakota/USDA-009196-001/2022,3/26/22,1767,V1,B
EPI_ISL_18132731,A/turkey/SouthDakota/USDA-009197-001/2022,3/26/22,1767,V1,B
EPI_ISL_18132719,A/turkey/Minnesota/USDA-009195-002/2022,3/26/22,1767,V1,B
EPI_ISL_13009677,A/turkey/NorthCarolina/22-009583-002/2022,3/27/22,1767,V1,A
EPI_ISL_13009673,A/turkey/NorthCarolina/22-009583-001/2022,3/27/22,1767,V1,A
EPI_ISL_12691033,A/turkey/NorthCarolina/22-009332-002/2022,3/27/22,1767,V1,A
EPI_ISL_12691032,A/turkey/NorthCarolina/22-009332-001/2022,3/27/22,1767,V1,A
EPI_ISL_12691029,A/turkey/SouthDakota/22-009329-002/2022,3/27/22,1767,V1,B
EPI_ISL_12691028,A/turkey/SouthDakota/22-009329-001/2022,3/27/22,1767,V1,B
EPI_ISL_12690569,A/turkey/Iowa/22-009227-001/2022,3/27/22,1767,V1,B
EPI_ISL_18132210,A/TrumpeterSwan/Wisconsin/USDA-011237-001/2022,3/27/22,1767,V1,B
EPI_ISL_18132816,A/turkey/NorthCarolina/USDA-009332-001/2022,3/27/22,1767,V1,A
EPI_ISL_18132779,A/turkey/SouthDakota/USDA-009329-002/2022,3/27/22,1767,V1,B
EPI_ISL_18132866,A/BaldEagle/NorthDakota/USDA-010234-001/2022,3/27/22,1767,V1,B
EPI_ISL_18132718,A/turkey/SouthDakota/USDA-009329-001/2022,3/27/22,1767,V1,B
EPI_ISL_18132562,A/turkey/Iowa/USDA-009227-001/2022,3/27/22,1767,V1,B
EPI_ISL_18133129,A/Backyardbird/NorthCarolina/USDA-009583-001/2022,3/27/22,1767,V1,A
EPI_ISL_12691035,A/chicken/NorthDakota/22-009337-002/2022,3/28/22,1767,V1,B
EPI_ISL_12691034,A/domesticgoose/NorthDakota/22-009337-001/2022,3/28/22,1767,V1,B
EPI_ISL_12691031,A/turkey/SouthDakota/22-009330-002/2022,3/28/22,1767,V1,B
EPI_ISL_12691030,A/turkey/SouthDakota/22-009330-001/2022,3/28/22,1767,V1,B
EPI_ISL_12690912,A/turkey/Minnesota/22-009313-002/2022,3/28/22,1767,V1,B
EPI_ISL_12690908,A/quail/NewYork/22-009324-009/2022,3/28/22,1767,V1,A
EPI_ISL_12690907,A/AmericanBuffgoose/NewYork/22-009324-006/2022,3/28/22,1767,V1,A
EPI_ISL_12690906,A/domesticduck/NewYork/22-009324-004/2022,3/28/22,1767,V1,A
EPI_ISL_12690905,A/chicken/NewYork/22-009324-002/2022,3/28/22,1767,V1,A
EPI_ISL_12690591,A/turkey/Minnesota/22-009313-001/2022,3/28/22,1767,V1,B
EPI_ISL_12690590,A/chicken/Iowa/22-009287-002/2022,3/28/22,1767,V1,A
EPI_ISL_12690589,A/chicken/Iowa/22-009287-001/2022,3/28/22,1767,V1,A
EPI_ISL_19605936,A/snowgoose/Minnesota/22-010305-002/2022,3/28/22,1767,V1,B
EPI_ISL_18132173,A/SnowGoose/Minnesota/USDA-010305-001/2022,3/28/22,1767,V1,B
EPI_ISL_18132799,A/turkey/Minnesota/USDA-009313-001/2022,3/28/22,1767,V1,B
EPI_ISL_18132789,A/turkey/SouthDakota/USDA-009330-004/2022,3/28/22,1767,V1,B
EPI_ISL_18132785,A/turkey/SouthDakota/USDA-009330-002/2022,3/28/22,1767,V1,B
EPI_ISL_18132782,A/turkey/SouthDakota/USDA-009330-001/2022,3/28/22,1767,V1,B
EPI_ISL_18132767,A/turkey/Minnesota/USDA-009313-002/2022,3/28/22,1767,V1,B
EPI_ISL_18132517,A/chicken/Iowa/USDA-009287-001/2022,3/28/22,1767,V1,A
EPI_ISL_18132982,A/BaldEagle/Wisconsin/USDA-011026-001/2022,3/28/22,1767,V1,A
EPI_ISL_18133384,A/goose/Wisconsin/USDA-011238-001/2022,3/28/22,1767,V1,B
EPI_ISL_18132651,A/chicken/NorthDakota/USDA-009337-001/2022,3/28/22,1767,V1,B
EPI_ISL_18133068,A/Backyardbird/NewYork/USDA-009324-002/2022,3/28/22,1767,V1,A
EPI_ISL_18133064,A/Backyardbird/NewYork/USDA-009324-009/2022,3/28/22,1767,V1,A
EPI_ISL_13009658,A/turkey/Iowa/22-009550-001/2022,3/29/22,1767,V1,B
EPI_ISL_13052417,A/goose/Illinois/22-009720-003/2022,3/29/22,1767,V1,B
EPI_ISL_13052416,A/chicken/Illinois/22-009720-001/2022,3/29/22,1767,V1,B
EPI_ISL_18132310,A/SnowGoose/SouthDakota/USDA-010375-005/2022,3/29/22,1767,V1,B
EPI_ISL_18132306,A/SnowGoose/SouthDakota/USDA-010375-007/2022,3/29/22,1767,V1,B
EPI_ISL_18132336,A/Red-tailedHawk/NewYork/USDA-010488-001/2022,3/29/22,1767,V1,A
EPI_ISL_18132208,A/SnowGoose/NorthDakota/USDA-009399-003/2022,3/29/22,1767,V1,B
EPI_ISL_18132743,A/turkey/Iowa/USDA-009550-001/2022,3/29/22,1767,V1,B
EPI_ISL_18133501,A/GreatHornedOwl/Wisconsin/USDA-011239-001/2022,3/29/22,1767,V1,B
EPI_ISL_18133152,A/AmericanWhitePelican/Missouri/USDA-010666-001/2022,3/29/22,1767,V1,B
EPI_ISL_18133069,A/AmericanCrow/Minnesota/USDA-009668-001/2022,3/29/22,1767,V1,B
EPI_ISL_18133005,A/Backyardbird/Illinois/USDA-009720-001/2022,3/29/22,1767,V1,B
EPI_ISL_18133001,A/Backyardbird/Illinois/USDA-009720-003/2022,3/29/22,1767,V1,B
EPI_ISL_13052422,A/turkey/SouthDakota/22-009839-001/2022,3/30/22,1767,V1,B
EPI_ISL_13052419,A/turkey/Minnesota/22-009820-001/2022,3/30/22,1767,V1,B
EPI_ISL_13052415,A/turkey/SouthDakota/22-009688-001/2022,3/30/22,1767,V1,B
EPI_ISL_13052414,A/chicken/NorthDakota/22-009677-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132376,A/MuteSwan/Wisconsin/USDA-011023-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132384,A/Red-tailedHawk/Minnesota/USDA-010027-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132381,A/Red-tailedHawk/Minnesota/USDA-010027-003/2022,3/30/22,1767,V1,B
EPI_ISL_18132853,A/turkey/SouthDakota/USDA-009688-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132849,A/turkey/SouthDakota/USDA-009839-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132839,A/turkey/NorthDakota/USDA-009840-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132921,A/BaldEagle/Minnesota/USDA-010027-005/2022,3/30/22,1767,V1,B
EPI_ISL_18132901,A/BaldEagle/NewYork/USDA-010803-001/2022,3/30/22,1767,V1,A
EPI_ISL_18132900,A/BaldEagle/Minnesota/USDA-010027-004/2022,3/30/22,1767,V1,A
EPI_ISL_18132876,A/BaldEagle/Minnesota/USDA-010027-006/2022,3/30/22,1767,V1,A
EPI_ISL_18132690,A/turkey/Minnesota/USDA-009820-001/2022,3/30/22,1767,V1,B
EPI_ISL_18132647,A/chicken/NorthDakota/USDA-009677-001/2022,3/30/22,1767,V1,B
EPI_ISL_13052425,A/turkey/Missouri/22-009845-004/2022,3/31/22,1767,V1,B
EPI_ISL_13052424,A/turkey/SouthDakota/22-009841-001/2022,3/31/22,1767,V1,B
EPI_ISL_13052423,A/turkey/NorthDakota/22-009840-001/2022,3/31/22,1767,V1,B
EPI_ISL_18132883,A/turkey/NorthCarolina/USDA-009981-004/2022,3/31/22,1767,V1,A
EPI_ISL_18132880,A/turkey/NorthCarolina/USDA-009982-001/2022,3/31/22,1767,V1,A
EPI_ISL_18132877,A/turkey/NorthCarolina/USDA-009982-002/2022,3/31/22,1767,V1,A
EPI_ISL_18132874,A/turkey/NorthCarolina/USDA-009982-003/2022,3/31/22,1767,V1,A
EPI_ISL_18132871,A/turkey/NorthCarolina/USDA-009983-007/2022,3/31/22,1767,V1,A
EPI_ISL_18132863,A/turkey/NorthCarolina/USDA-010144-001/2022,3/31/22,1767,V1,A
EPI_ISL_18132859,A/turkey/NorthCarolina/USDA-010145-001/2022,3/31/22,1767,V1,A
EPI_ISL_18132851,A/turkey/NorthCarolina/USDA-009981-001/2022,3/31/22,1767,V1,A
EPI_ISL_18132845,A/turkey/SouthDakota/USDA-009841-001/2022,3/31/22,1767,V1,B
EPI_ISL_18132841,A/turkey/SouthDakota/USDA-009841-002/2022,3/31/22,1767,V1,B
EPI_ISL_18132820,A/turkey/NorthCarolina/USDA-009981-003/2022,3/31/22,1767,V1,A
EPI_ISL_18132744,A/turkey/Missouri/USDA-009845-004/2022,3/31/22,1767,V1,B
EPI_ISL_18132955,A/BlackVulture/Florida/USDA-010358-002/2022,3/31/22,1767,V1,A
EPI_ISL_18132951,A/BlackVulture/Florida/USDA-010358-003/2022,3/31/22,1767,V1,A
EPI_ISL_18132513,A/chicken/Iowa/USDA-009819-001/2022,3/31/22,1767,V1,B
EPI_ISL_18132509,A/chicken/Iowa/USDA-009819-002/2022,3/31/22,1767,V1,B
EPI_ISL_18133505,A/GreatHornedOwl/Minnesota/USDA-011252-001/2022,3/31/22,1767,V1,B
EPI_ISL_18133084,A/Backyardbird/Nebraska/USDA-010155-001/2022,3/31/22,1767,V1,B
EPI_ISL_18133015,A/BlackVulture/Florida/USDA-010358-004/2022,3/31/22,1767,V1,A
EPI_ISL_13285243,A/turkey/NorthCarolina/22-009983-007/2022,3/31/22,1767,V1,A
EPI_ISL_13285242,A/turkey/NorthCarolina/22-009982-002/2022,3/31/22,1767,V1,A
EPI_ISL_13285241,A/turkey/NorthCarolina/22-009982-001/2022,3/31/22,1767,V1,A
EPI_ISL_13285240,A/turkey/NorthCarolina/22-009981-004/2022,3/31/22,1767,V1,A
EPI_ISL_13285239,A/turkey/NorthCarolina/22-009981-001/2022,3/31/22,1767,V1,A
EPI_ISL_12693855,A/chicken/Iowa/22-009819-001/2022,3/31/22,1767,V1,B
EPI_ISL_13432752,A/chicken/Nebraska/22-010155-001/2022,3/31/22,1767,V1,B
EPI_ISL_13432609,A/turkey/NorthCarolina/22-010145-001/2022,3/31/22,1767,V1,A
EPI_ISL_13432608,A/turkey/NorthCarolina/22-010144-002/2022,3/31/22,1767,V1,A
EPI_ISL_13432607,A/turkey/NorthCarolina/22-010144-001/2022,3/31/22,1767,V1,A
EPI_ISL_19605059,A/snowyowl/Massachusetts/22-016611-012/2022,4/1/22,1767,V1,A
EPI_ISL_19605058,A/snowyowl/Massachusetts/22-016611-010/2022,4/1/22,1767,V1,A
EPI_ISL_19605057,A/snowyowl/Massachusetts/22-016611-003/2022,4/1/22,1767,V1,A
EPI_ISL_19605056,A/snowyowl/Massachusetts/22-016611-002/2022,4/1/22,1767,V1,A
